vagrant@vagrant-ubuntu-trusty-64:/opt/stack/opendaylight$ sudo tail -f /var/log/  apache2/keystone.log & echo $! >/opt/stack/status/stack/key.pid; fg || echo "key   failed to start" | tee "/opt/stack/status/stack/key.failure"
[1] 17700
sudo tail -f /var/log/apache2/keystone.log
2015-11-11 22:30:51.997917 17558 WARNING keystone.server.common [-] debug is enabled so responses may include sensitive information.
2015-11-11 22:30:51.998319 17558 DEBUG mod_wsgi [-] ******************************************************************************** log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2247
2015-11-11 22:30:51.998538 17558 DEBUG mod_wsgi [-] Configuration options gathered from: log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2248
2015-11-11 22:30:51.998769 17558 DEBUG mod_wsgi [-] command line args: [] log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2249
2015-11-11 22:30:51.999046 17558 DEBUG mod_wsgi [-] config files: ['/etc/keystone/keystone.conf'] log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2250
2015-11-11 22:31:07.696734 17565 DEBUG mod_wsgi [-] eventlet_server_ssl.cert_required = False log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.696992 17565 DEBUG mod_wsgi [-] eventlet_server_ssl.certfile   = /etc/keystone/ssl/certs/keystone.pem log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.697230 17565 DEBUG mod_wsgi [-] eventlet_server_ssl.enable     = False log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.697483 17565 DEBUG mod_wsgi [-] eventlet_server_ssl.keyfile    = /etc/keystone/ssl/private/keystonekey.pem log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.697751 17565 DEBUG mod_wsgi [-] fernet_tokens.key_repository   = /etc/keystone/fernet-keys/ log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.698086 17565 DEBUG mod_wsgi [-] fernet_tokens.max_active_keys  = 3 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.698328 17565 DEBUG mod_wsgi [-] domain_config.cache_time       = 300 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.698562 17565 DEBUG mod_wsgi [-] domain_config.caching          = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.698809 17565 DEBUG mod_wsgi [-] domain_config.driver           = sql log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.699050 17565 DEBUG mod_wsgi [-] identity_mapping.backward_compatible_ids = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.699296 17565 DEBUG mod_wsgi [-] identity_mapping.driver        = sql log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.699540 17565 DEBUG mod_wsgi [-] identity_mapping.generator     = sha256 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.699925 17565 DEBUG mod_wsgi [-] trust.allow_redelegation       = False log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.700170 17565 DEBUG mod_wsgi [-] trust.driver                   = sql log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.700402 17565 DEBUG mod_wsgi [-] trust.enabled                  = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.700709 17565 DEBUG mod_wsgi [-] trust.max_redelegation_count   = 3 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.700956 17565 DEBUG mod_wsgi [-] saml.assertion_expiration_time = 3600 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.701204 17565 DEBUG mod_wsgi [-] saml.certfile                  = /etc/keystone/ssl/certs/signing_cert.pem log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.701432 17565 DEBUG mod_wsgi [-] saml.idp_contact_company       = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.701693 17565 DEBUG mod_wsgi [-] saml.idp_contact_email         = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.701949 17565 DEBUG mod_wsgi [-] saml.idp_contact_name          = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.702314 17565 DEBUG mod_wsgi [-] saml.idp_contact_surname       = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.702545 17565 DEBUG mod_wsgi [-] saml.idp_contact_telephone     = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.702794 17565 DEBUG mod_wsgi [-] saml.idp_contact_type          = other log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.703023 17565 DEBUG mod_wsgi [-] saml.idp_entity_id             = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.703287 17565 DEBUG mod_wsgi [-] saml.idp_lang                  = en log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.703533 17565 DEBUG mod_wsgi [-] saml.idp_metadata_path         = /etc/keystone/saml2_idp_metadata.xml log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.703792 17565 DEBUG mod_wsgi [-] saml.idp_organization_display_name = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.704021 17565 DEBUG mod_wsgi [-] saml.idp_organization_name     = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.704254 17565 DEBUG mod_wsgi [-] saml.idp_organization_url      = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.704484 17565 DEBUG mod_wsgi [-] saml.idp_sso_endpoint          = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.704743 17565 DEBUG mod_wsgi [-] saml.keyfile                   = /etc/keystone/ssl/private/signing_key.pem log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.704988 17565 DEBUG mod_wsgi [-] saml.relay_state_prefix        = ss:mem: log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.705233 17565 DEBUG mod_wsgi [-] saml.xmlsec1_binary            = xmlsec1 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.705493 17565 DEBUG mod_wsgi [-] paste_deploy.config_file       = /etc/keystone/keystone-paste.ini log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.705749 17565 DEBUG mod_wsgi [-] tokenless_auth.issuer_attribute = SSL_CLIENT_I_DN log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.706077 17565 DEBUG mod_wsgi [-] tokenless_auth.protocol        = x509 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.706312 17565 DEBUG mod_wsgi [-] tokenless_auth.trusted_issuer  = [] log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.706570 17565 DEBUG mod_wsgi [-] credential.driver              = sql log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.706805 17565 DEBUG mod_wsgi [-] role.cache_time                = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.707039 17565 DEBUG mod_wsgi [-] role.caching                   = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.707266 17565 DEBUG mod_wsgi [-] role.driver                    = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.707496 17565 DEBUG mod_wsgi [-] role.list_limit                = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.707832 17565 DEBUG mod_wsgi [-] ldap.alias_dereferencing       = default log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.708068 17565 DEBUG mod_wsgi [-] ldap.allow_subtree_delete      = False log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.708306 17565 DEBUG mod_wsgi [-] ldap.auth_pool_connection_lifetime = 60 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.708553 17565 DEBUG mod_wsgi [-] ldap.auth_pool_size            = 100 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.708785 17565 DEBUG mod_wsgi [-] ldap.chase_referrals           = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.709073 17565 DEBUG mod_wsgi [-] ldap.debug_level               = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.709343 17565 DEBUG mod_wsgi [-] ldap.dumb_member               = cn=dumb,dc=nonexistent log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.709579 17565 DEBUG mod_wsgi [-] ldap.group_additional_attribute_mapping = [] log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.709821 17565 DEBUG mod_wsgi [-] ldap.group_allow_create        = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.710139 17565 DEBUG mod_wsgi [-] ldap.group_allow_delete        = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.710382 17565 DEBUG mod_wsgi [-] ldap.group_allow_update        = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.710622 17565 DEBUG mod_wsgi [-] ldap.group_attribute_ignore    = [] log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.710875 17565 DEBUG mod_wsgi [-] ldap.group_desc_attribute      = description log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.711103 17565 DEBUG mod_wsgi [-] ldap.group_filter              = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.711366 17565 DEBUG mod_wsgi [-] ldap.group_id_attribute        = cn log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.711614 17565 DEBUG mod_wsgi [-] ldap.group_member_attribute    = member log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.712029 17565 DEBUG mod_wsgi [-] ldap.group_name_attribute      = ou log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.712277 17565 DEBUG mod_wsgi [-] ldap.group_objectclass         = groupOfNames log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.712505 17565 DEBUG mod_wsgi [-] ldap.group_tree_dn             = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.712800 17565 DEBUG mod_wsgi [-] ldap.page_size                 = 0 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.712971 17565 DEBUG mod_wsgi [-] ldap.password                  = **** log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.713206 17565 DEBUG mod_wsgi [-] ldap.pool_connection_lifetime  = 600 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.713440 17565 DEBUG mod_wsgi [-] ldap.pool_connection_timeout   = -1 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.713677 17565 DEBUG mod_wsgi [-] ldap.pool_retry_delay          = 0.1 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.713916 17565 DEBUG mod_wsgi [-] ldap.pool_retry_max            = 3 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.714234 17565 DEBUG mod_wsgi [-] ldap.pool_size                 = 10 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.714477 17565 DEBUG mod_wsgi [-] ldap.project_additional_attribute_mapping = [] log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.714722 17565 DEBUG mod_wsgi [-] ldap.project_allow_create      = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.714978 17565 DEBUG mod_wsgi [-] ldap.project_allow_delete      = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.715215 17565 DEBUG mod_wsgi [-] ldap.project_allow_update      = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.715461 17565 DEBUG mod_wsgi [-] ldap.project_attribute_ignore  = [] log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.715715 17565 DEBUG mod_wsgi [-] ldap.project_desc_attribute    = description log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.715991 17565 DEBUG mod_wsgi [-] ldap.project_domain_id_attribute = businessCategory log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.716244 17565 DEBUG mod_wsgi [-] ldap.project_enabled_attribute = enabled log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.716483 17565 DEBUG mod_wsgi [-] ldap.project_enabled_emulation = False log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.716721 17565 DEBUG mod_wsgi [-] ldap.project_enabled_emulation_dn = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.716954 17565 DEBUG mod_wsgi [-] ldap.project_filter            = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.717208 17565 DEBUG mod_wsgi [-] ldap.project_id_attribute      = cn log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.717460 17565 DEBUG mod_wsgi [-] ldap.project_member_attribute  = member log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.717712 17565 DEBUG mod_wsgi [-] ldap.project_name_attribute    = ou log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.717964 17565 DEBUG mod_wsgi [-] ldap.project_objectclass       = groupOfNames log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.718265 17565 DEBUG mod_wsgi [-] ldap.project_tree_dn           = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.718513 17565 DEBUG mod_wsgi [-] ldap.query_scope               = one log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.718747 17565 DEBUG mod_wsgi [-] ldap.role_additional_attribute_mapping = [] log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.718982 17565 DEBUG mod_wsgi [-] ldap.role_allow_create         = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.719237 17565 DEBUG mod_wsgi [-] ldap.role_allow_delete         = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.719469 17565 DEBUG mod_wsgi [-] ldap.role_allow_update         = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.719743 17565 DEBUG mod_wsgi [-] ldap.role_attribute_ignore     = [] log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.719973 17565 DEBUG mod_wsgi [-] ldap.role_filter               = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.720228 17565 DEBUG mod_wsgi [-] ldap.role_id_attribute         = cn log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.720473 17565 DEBUG mod_wsgi [-] ldap.role_member_attribute     = roleOccupant log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.720717 17565 DEBUG mod_wsgi [-] ldap.role_name_attribute       = ou log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.720964 17565 DEBUG mod_wsgi [-] ldap.role_objectclass          = organizationalRole log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.721190 17565 DEBUG mod_wsgi [-] ldap.role_tree_dn              = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.721441 17565 DEBUG mod_wsgi [-] ldap.suffix                    = cn=example,cn=com log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.721667 17565 DEBUG mod_wsgi [-] ldap.tls_cacertdir             = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.721905 17565 DEBUG mod_wsgi [-] ldap.tls_cacertfile            = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.722221 17565 DEBUG mod_wsgi [-] ldap.tls_req_cert              = demand log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.722468 17565 DEBUG mod_wsgi [-] ldap.url                       = ldap://localhost log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.722699 17565 DEBUG mod_wsgi [-] ldap.use_auth_pool             = False log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.722951 17565 DEBUG mod_wsgi [-] ldap.use_dumb_member           = False log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.723248 17565 DEBUG mod_wsgi [-] ldap.use_pool                  = False log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.723480 17565 DEBUG mod_wsgi [-] ldap.use_tls                   = False log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.723858 17565 DEBUG mod_wsgi [-] ldap.user                      = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.724091 17565 DEBUG mod_wsgi [-] ldap.user_additional_attribute_mapping = [] log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.724322 17565 DEBUG mod_wsgi [-] ldap.user_allow_create         = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.724552 17565 DEBUG mod_wsgi [-] ldap.user_allow_delete         = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.724781 17565 DEBUG mod_wsgi [-] ldap.user_allow_update         = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.725034 17565 DEBUG mod_wsgi [-] ldap.user_attribute_ignore     = ['default_project_id'] log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.725263 17565 DEBUG mod_wsgi [-] ldap.user_default_project_id_attribute = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.725509 17565 DEBUG mod_wsgi [-] ldap.user_enabled_attribute    = enabled log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.725755 17565 DEBUG mod_wsgi [-] ldap.user_enabled_default      = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.725986 17565 DEBUG mod_wsgi [-] ldap.user_enabled_emulation    = False log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.726280 17565 DEBUG mod_wsgi [-] ldap.user_enabled_emulation_dn = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.726514 17565 DEBUG mod_wsgi [-] ldap.user_enabled_invert       = False log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.726747 17565 DEBUG mod_wsgi [-] ldap.user_enabled_mask         = 0 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.726975 17565 DEBUG mod_wsgi [-] ldap.user_filter               = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.727226 17565 DEBUG mod_wsgi [-] ldap.user_id_attribute         = cn log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.727470 17565 DEBUG mod_wsgi [-] ldap.user_mail_attribute       = mail log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.727714 17565 DEBUG mod_wsgi [-] ldap.user_name_attribute       = sn log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.727979 17565 DEBUG mod_wsgi [-] ldap.user_objectclass          = inetOrgPerson log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.728223 17565 DEBUG mod_wsgi [-] ldap.user_pass_attribute       = userPassword log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.728449 17565 DEBUG mod_wsgi [-] ldap.user_tree_dn              = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.728706 17565 DEBUG mod_wsgi [-] policy.driver                  = sql log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.728935 17565 DEBUG mod_wsgi [-] policy.list_limit              = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.729193 17565 DEBUG mod_wsgi [-] oauth1.access_token_duration   = 86400 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.729438 17565 DEBUG mod_wsgi [-] oauth1.driver                  = sql log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.729672 17565 DEBUG mod_wsgi [-] oauth1.request_token_duration  = 28800 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.729924 17565 DEBUG mod_wsgi [-] endpoint_filter.driver         = sql log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.730239 17565 DEBUG mod_wsgi [-] endpoint_filter.return_all_endpoints_if_no_filter = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.730484 17565 WARNING oslo_config.cfg [-] Option "admin_bind_host" from group "eventlet_server" is deprecated for removal.  Its value may be silently ignored in the future.
2015-11-11 22:31:07.730700 17565 DEBUG mod_wsgi [-] eventlet_server.admin_bind_host = 10.0.2.15 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.730951 17565 DEBUG mod_wsgi [-] eventlet_server.admin_port     = 35357 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.731181 17565 WARNING oslo_config.cfg [-] Option "admin_workers" from group "eventlet_server" is deprecated for removal.  Its value may be silently ignored in the future.
2015-11-11 22:31:07.731408 17565 DEBUG mod_wsgi [-] eventlet_server.admin_workers  = 2 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.731643 17565 DEBUG mod_wsgi [-] eventlet_server.client_socket_timeout = 900 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.731921 17565 DEBUG mod_wsgi [-] eventlet_server.public_bind_host = 0.0.0.0 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.732163 17565 DEBUG mod_wsgi [-] eventlet_server.public_port    = 5000 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.732402 17565 DEBUG mod_wsgi [-] eventlet_server.public_workers = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.732639 17565 DEBUG mod_wsgi [-] eventlet_server.tcp_keepalive  = False log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.732881 17565 DEBUG mod_wsgi [-] eventlet_server.tcp_keepidle   = 600 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.733117 17565 DEBUG mod_wsgi [-] eventlet_server.wsgi_keep_alive = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.733370 17565 DEBUG mod_wsgi [-] federation.assertion_prefix    =  log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.733682 17565 DEBUG mod_wsgi [-] federation.driver              = sql log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
2015-11-11 22:31:07.734122 17565 DEBUG mod_wsgi [-] federation.federated_domain_name = Federated log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2268
